"PERMNO","date","ticker","PRC"
14593,20070814,"AAPL",124.03
14593,20070815,"AAPL",119.9
14593,20070816,"AAPL",117.05
14593,20070817,"AAPL",122.06
14593,20070820,"AAPL",122.22
14593,20070821,"AAPL",127.57
14593,20070822,"AAPL",132.50999
14593,20070823,"AAPL",131.07001
14593,20070824,"AAPL",135.3
14593,20070827,"AAPL",132.25
14593,20070828,"AAPL",126.82
14593,20070829,"AAPL",134.08
14593,20070830,"AAPL",136.25
14593,20070831,"AAPL",138.48
14593,20070904,"AAPL",144.16
14593,20070905,"AAPL",136.75999
14593,20070906,"AAPL",135.00999
14593,20070907,"AAPL",131.77
14593,20070910,"AAPL",136.71001
14593,20070911,"AAPL",135.49001
14593,20070912,"AAPL",136.85001
14593,20070913,"AAPL",137.2
14593,20070914,"AAPL",138.81
14593,20070917,"AAPL",138.41
14593,20070918,"AAPL",140.92
14593,20070919,"AAPL",140.7699
14593,20070920,"AAPL",140.31
14593,20070921,"AAPL",144.14999
14593,20070924,"AAPL",148.28
14593,20070925,"AAPL",153.17999
14593,20070926,"AAPL",152.77
14593,20070927,"AAPL",154.5
14593,20070928,"AAPL",153.47
14593,20071001,"AAPL",156.339
14593,20071002,"AAPL",158.45
14593,20071003,"AAPL",157.9201
14593,20071004,"AAPL",156.24001
14593,20071005,"AAPL",161.44991
14593,20071008,"AAPL",167.91
14593,20071009,"AAPL",167.86
14593,20071010,"AAPL",166.78999
14593,20071011,"AAPL",162.23
14593,20071012,"AAPL",167.25369
14593,20071015,"AAPL",166.98
14593,20071016,"AAPL",169.58
14593,20071017,"AAPL",172.75
14593,20071018,"AAPL",173.5
14593,20071019,"AAPL",170.42
14593,20071022,"AAPL",174.36
14593,20071023,"AAPL",186.16
14593,20071024,"AAPL",185.92999
14593,20071025,"AAPL",182.78
14593,20071026,"AAPL",184.7
14593,20071029,"AAPL",185.09
14593,20071030,"AAPL",187
14593,20071031,"AAPL",189.95
14593,20071101,"AAPL",187.44
14593,20071102,"AAPL",187.87
14593,20071105,"AAPL",186.17999
14593,20071106,"AAPL",191.78999
14593,20071107,"AAPL",186.2999
14593,20071108,"AAPL",175.46629
14593,20071109,"AAPL",165.37
14593,20071112,"AAPL",153.75999
14593,20071113,"AAPL",169.96001
14593,20071114,"AAPL",166.11
14593,20071115,"AAPL",164.3
14593,20071116,"AAPL",166.39
14593,20071119,"AAPL",163.95
14593,20071120,"AAPL",168.85001
14593,20071121,"AAPL",168.46001
14593,20071123,"AAPL",171.53999
14593,20071126,"AAPL",172.5419
14593,20071127,"AAPL",174.81
14593,20071128,"AAPL",180.22
14593,20071129,"AAPL",184.28999
14593,20071130,"AAPL",182.22
14593,20071203,"AAPL",178.86
14593,20071204,"AAPL",179.81
14593,20071205,"AAPL",185.5
14593,20071206,"AAPL",189.9528
14593,20071207,"AAPL",194.3
14593,20071210,"AAPL",194.21001
14593,20071211,"AAPL",188.54041
14593,20071212,"AAPL",190.86
14593,20071213,"AAPL",191.83
14593,20071214,"AAPL",190.39
14593,20071217,"AAPL",184.39999
14593,20071218,"AAPL",182.98
14593,20071219,"AAPL",183.12
14593,20071220,"AAPL",187.21001
14593,20071221,"AAPL",193.91
14593,20071224,"AAPL",198.8
14593,20071226,"AAPL",198.95
14593,20071227,"AAPL",198.57001
14593,20071228,"AAPL",199.83
14593,20071231,"AAPL",198.08
14593,20080102,"AAPL",194.84
14593,20080103,"AAPL",194.92999
14593,20080104,"AAPL",180.05
14593,20080107,"AAPL",177.64
14593,20080108,"AAPL",171.25
14593,20080109,"AAPL",179.39999
14593,20080110,"AAPL",178.02
14593,20080111,"AAPL",172.69
14593,20080114,"AAPL",178.78
14593,20080115,"AAPL",169.03999
14593,20080116,"AAPL",159.64
14593,20080117,"AAPL",160.89
14593,20080118,"AAPL",161.36
14593,20080122,"AAPL",155.64
14593,20080123,"AAPL",139.07201
14593,20080124,"AAPL",135.60001
14593,20080125,"AAPL",130.00999
14593,20080128,"AAPL",130.00999
14593,20080129,"AAPL",131.53999
14593,20080130,"AAPL",132.17999
14593,20080131,"AAPL",135.36
14593,20080201,"AAPL",133.75
14593,20080204,"AAPL",131.64999
14593,20080205,"AAPL",129.36
14593,20080206,"AAPL",122
14593,20080207,"AAPL",121.24
14593,20080208,"AAPL",125.48
14593,20080211,"AAPL",129.45
14593,20080212,"AAPL",124.86
14593,20080213,"AAPL",129.39999
14593,20080214,"AAPL",127.46
14593,20080215,"AAPL",124.63
14593,20080219,"AAPL",122.18
14593,20080220,"AAPL",123.82
14593,20080221,"AAPL",121.54
14593,20080222,"AAPL",119.46
14593,20080225,"AAPL",119.74
14593,20080226,"AAPL",119.15
14593,20080227,"AAPL",122.96
14593,20080228,"AAPL",129.91
14593,20080229,"AAPL",125.02
14593,20080303,"AAPL",121.73
14593,20080304,"AAPL",124.62
14593,20080305,"AAPL",124.4899
14593,20080306,"AAPL",120.93
14593,20080307,"AAPL",122.25
14593,20080310,"AAPL",119.69
14593,20080311,"AAPL",127.3501
14593,20080312,"AAPL",126.03
14593,20080313,"AAPL",127.94
14593,20080314,"AAPL",126.61
14593,20080317,"AAPL",126.73
14593,20080318,"AAPL",132.82001
14593,20080319,"AAPL",129.67
14593,20080320,"AAPL",133.27
14593,20080324,"AAPL",139.53
14593,20080325,"AAPL",140.98
14593,20080326,"AAPL",145.06
14593,20080327,"AAPL",140.25
14593,20080328,"AAPL",143.00999
14593,20080331,"AAPL",143.5
14593,20080401,"AAPL",149.53011
14593,20080402,"AAPL",147.49001
14593,20080403,"AAPL",151.61
14593,20080404,"AAPL",153.08
14593,20080407,"AAPL",155.89
14593,20080408,"AAPL",152.84
14593,20080409,"AAPL",151.44
14593,20080410,"AAPL",154.55
14593,20080411,"AAPL",147.14
14593,20080414,"AAPL",147.78
14593,20080415,"AAPL",148.38
14593,20080416,"AAPL",153.7
14593,20080417,"AAPL",154.49001
14593,20080418,"AAPL",161.03999
14593,20080421,"AAPL",168.16
14593,20080422,"AAPL",160.2
14593,20080423,"AAPL",162.89
14593,20080424,"AAPL",168.94
14593,20080425,"AAPL",169.73
14593,20080428,"AAPL",172.24001
14593,20080429,"AAPL",175.05
14593,20080430,"AAPL",173.95
14593,20080501,"AAPL",180
14593,20080502,"AAPL",180.94
14593,20080505,"AAPL",184.73
14593,20080506,"AAPL",186.66
14593,20080507,"AAPL",182.59
14593,20080508,"AAPL",185.06
14593,20080509,"AAPL",183.45
14593,20080512,"AAPL",188.16
14593,20080513,"AAPL",189.96001
14593,20080514,"AAPL",186.25999
14593,20080515,"AAPL",189.73
14593,20080516,"AAPL",187.6201
14593,20080519,"AAPL",183.60001
14593,20080520,"AAPL",185.89999
14593,20080521,"AAPL",178.19
14593,20080522,"AAPL",177.05
14593,20080523,"AAPL",181.17
14593,20080527,"AAPL",186.42999
14593,20080528,"AAPL",187.00999
14593,20080529,"AAPL",186.69
14593,20080530,"AAPL",188.75
14593,20080602,"AAPL",186.10001
14593,20080603,"AAPL",185.37
14593,20080604,"AAPL",185.19
14593,20080605,"AAPL",189.42999
14593,20080606,"AAPL",185.64
14593,20080609,"AAPL",181.61
14593,20080610,"AAPL",185.64
14593,20080611,"AAPL",180.81
14593,20080612,"AAPL",173.25999
14593,20080613,"AAPL",172.37
14593,20080616,"AAPL",176.84
14593,20080617,"AAPL",181.42999
14593,20080618,"AAPL",178.75
14593,20080619,"AAPL",180.89999
14593,20080620,"AAPL",175.27
14593,20080623,"AAPL",173.16
14593,20080624,"AAPL",173.25
14593,20080625,"AAPL",177.39
14593,20080626,"AAPL",168.25999
14593,20080627,"AAPL",170.09
14593,20080630,"AAPL",167.44
14593,20080701,"AAPL",174.67999
14593,20080702,"AAPL",168.17999
14593,20080703,"AAPL",170.12
14593,20080707,"AAPL",175.16
14593,20080708,"AAPL",179.55
14593,20080709,"AAPL",174.25
14593,20080710,"AAPL",176.63
14593,20080711,"AAPL",172.58
14593,20080714,"AAPL",173.88
14593,20080715,"AAPL",169.64
14593,20080716,"AAPL",172.81
14593,20080717,"AAPL",171.81
14593,20080718,"AAPL",165.14999
14593,20080721,"AAPL",166.28999
14593,20080722,"AAPL",162.02
14593,20080723,"AAPL",166.25999
14593,20080724,"AAPL",159.03
14593,20080725,"AAPL",162.12
14593,20080728,"AAPL",154.39999
14593,20080729,"AAPL",157.08
14593,20080730,"AAPL",159.88
14593,20080731,"AAPL",158.95
14593,20080801,"AAPL",156.66
14593,20080804,"AAPL",153.23
14593,20080805,"AAPL",160.64
14593,20080806,"AAPL",164.19
14593,20080807,"AAPL",163.57001
14593,20080808,"AAPL",169.55
14593,20080811,"AAPL",173.56
14593,20080812,"AAPL",176.73
14593,20080813,"AAPL",179.3
14593,20080814,"AAPL",179.32001
14593,20080815,"AAPL",175.74001
14593,20080818,"AAPL",175.39
14593,20080819,"AAPL",173.53
14593,20080820,"AAPL",175.84
14593,20080821,"AAPL",174.28999
14593,20080822,"AAPL",176.78999
14593,20080825,"AAPL",172.55
14593,20080826,"AAPL",173.64
14593,20080827,"AAPL",174.67
14593,20080828,"AAPL",173.74001
14593,20080829,"AAPL",169.53
14593,20080902,"AAPL",166.19
14593,20080903,"AAPL",166.96001
14593,20080904,"AAPL",161.22
14593,20080905,"AAPL",160.17999
14593,20080908,"AAPL",157.92
14593,20080909,"AAPL",151.67999
14593,20080910,"AAPL",151.61
14593,20080911,"AAPL",152.64999
14593,20080912,"AAPL",148.94
14593,20080915,"AAPL",140.36
14593,20080916,"AAPL",139.88
14593,20080917,"AAPL",127.83
14593,20080918,"AAPL",134.09
14593,20080919,"AAPL",140.91
14593,20080922,"AAPL",131.05
14593,20080923,"AAPL",126.84
14593,20080924,"AAPL",128.71001
14593,20080925,"AAPL",131.92999
14593,20080926,"AAPL",128.24001
14593,20080929,"AAPL",105.26
14593,20080930,"AAPL",113.66
14593,20081001,"AAPL",109.12
14593,20081002,"AAPL",100.1
14593,20081003,"AAPL",97.07
14593,20081006,"AAPL",98.14
14593,20081007,"AAPL",89.16
14593,20081008,"AAPL",89.79
14593,20081009,"AAPL",88.74
14593,20081010,"AAPL",96.8
14593,20081013,"AAPL",110.26
14593,20081014,"AAPL",104.08
14593,20081015,"AAPL",97.95
14593,20081016,"AAPL",101.89
14593,20081017,"AAPL",97.4
14593,20081020,"AAPL",98.44
14593,20081021,"AAPL",91.49
14593,20081022,"AAPL",96.87
14593,20081023,"AAPL",98.23
14593,20081024,"AAPL",96.38
14593,20081027,"AAPL",92.09
14593,20081028,"AAPL",99.91
14593,20081029,"AAPL",104.55
14593,20081030,"AAPL",111.04
14593,20081031,"AAPL",107.59
14593,20081103,"AAPL",106.96
14593,20081104,"AAPL",110.99
14593,20081105,"AAPL",103.3
14593,20081106,"AAPL",99.1
14593,20081107,"AAPL",98.24
14593,20081110,"AAPL",95.88
14593,20081111,"AAPL",94.77
14593,20081112,"AAPL",90.12
14593,20081113,"AAPL",96.44
14593,20081114,"AAPL",90.24
14593,20081117,"AAPL",88.14
14593,20081118,"AAPL",89.91
14593,20081119,"AAPL",86.29
14593,20081120,"AAPL",80.49
14593,20081121,"AAPL",82.58
14593,20081124,"AAPL",92.95
14593,20081125,"AAPL",90.8
14593,20081126,"AAPL",95
14593,20081128,"AAPL",92.67
14593,20081201,"AAPL",88.93
14593,20081202,"AAPL",92.47
14593,20081203,"AAPL",95.9
14593,20081204,"AAPL",91.41
14593,20081205,"AAPL",94
14593,20081208,"AAPL",99.72
14593,20081209,"AAPL",100.06
14593,20081210,"AAPL",98.21
14593,20081211,"AAPL",95
14593,20081212,"AAPL",98.27
14593,20081215,"AAPL",94.75
14593,20081216,"AAPL",95.43
14593,20081217,"AAPL",89.16
14593,20081218,"AAPL",89.43
14593,20081219,"AAPL",90
14593,20081222,"AAPL",85.74
14593,20081223,"AAPL",86.38
14593,20081224,"AAPL",85.04
14593,20081226,"AAPL",85.81
14593,20081229,"AAPL",86.61
14593,20081230,"AAPL",86.29
14593,20081231,"AAPL",85.35
14593,20090102,"AAPL",90.75
14593,20090105,"AAPL",94.58
14593,20090106,"AAPL",93.02
14593,20090107,"AAPL",91.01
14593,20090108,"AAPL",92.7
14593,20090109,"AAPL",90.58
14593,20090112,"AAPL",88.66
14593,20090113,"AAPL",87.71
14593,20090114,"AAPL",85.33
14593,20090115,"AAPL",83.38
14593,20090116,"AAPL",82.33
14593,20090120,"AAPL",78.2
14593,20090121,"AAPL",82.83
14593,20090122,"AAPL",88.36
14593,20090123,"AAPL",88.36
14593,20090126,"AAPL",89.64
14593,20090127,"AAPL",90.73
14593,20090128,"AAPL",94.2
14593,20090129,"AAPL",93
14593,20090130,"AAPL",90.13
14593,20090202,"AAPL",91.51
14593,20090203,"AAPL",92.98
14593,20090204,"AAPL",93.55
14593,20090205,"AAPL",96.46
14593,20090206,"AAPL",99.72
14593,20090209,"AAPL",102.51
14593,20090210,"AAPL",97.83
14593,20090211,"AAPL",96.82
14593,20090212,"AAPL",99.27
14593,20090213,"AAPL",99.16
14593,20090217,"AAPL",94.53
14593,20090218,"AAPL",94.37
14593,20090219,"AAPL",90.64
14593,20090220,"AAPL",91.2
14593,20090223,"AAPL",86.95
14593,20090224,"AAPL",90.25
14593,20090225,"AAPL",91.16
14593,20090226,"AAPL",89.19
14593,20090227,"AAPL",89.31
14593,20090302,"AAPL",87.94
14593,20090303,"AAPL",88.37
14593,20090304,"AAPL",91.17
14593,20090305,"AAPL",88.84
14593,20090306,"AAPL",85.3
14593,20090309,"AAPL",83.11
14593,20090310,"AAPL",88.6275
14593,20090311,"AAPL",92.68
14593,20090312,"AAPL",96.35
14593,20090313,"AAPL",95.93
14593,20090316,"AAPL",95.42
14593,20090317,"AAPL",99.66
14593,20090318,"AAPL",101.52
14593,20090319,"AAPL",101.62
14593,20090320,"AAPL",101.59
14593,20090323,"AAPL",107.66
14593,20090324,"AAPL",106.501
14593,20090325,"AAPL",106.49
14593,20090326,"AAPL",109.87
14593,20090327,"AAPL",106.85
14593,20090330,"AAPL",104.49
14593,20090331,"AAPL",105.12
14593,20090401,"AAPL",108.69
14593,20090402,"AAPL",112.71
14593,20090403,"AAPL",115.99
14593,20090406,"AAPL",118.45
14593,20090407,"AAPL",115
14593,20090408,"AAPL",116.32
14593,20090409,"AAPL",119.57
14593,20090413,"AAPL",120.22
14593,20090414,"AAPL",118.31
14593,20090415,"AAPL",117.64
14593,20090416,"AAPL",121.45
14593,20090417,"AAPL",123.42
14593,20090420,"AAPL",120.5
14593,20090421,"AAPL",121.76
14593,20090422,"AAPL",121.51
14593,20090423,"AAPL",125.4
14593,20090424,"AAPL",123.9
14593,20090427,"AAPL",124.73
14593,20090428,"AAPL",123.902
14593,20090429,"AAPL",125.14
14593,20090430,"AAPL",125.83
14593,20090501,"AAPL",127.24
14593,20090504,"AAPL",132.07001
14593,20090505,"AAPL",132.71001
14593,20090506,"AAPL",132.5
14593,20090507,"AAPL",129.06
14593,20090508,"AAPL",129.19
14593,20090511,"AAPL",129.57001
14593,20090512,"AAPL",124.42
14593,20090513,"AAPL",119.49
14593,20090514,"AAPL",122.95
14593,20090515,"AAPL",122.42
14593,20090518,"AAPL",126.65
14593,20090519,"AAPL",127.45
14593,20090520,"AAPL",125.87
14593,20090521,"AAPL",124.18
14593,20090522,"AAPL",122.5
14593,20090526,"AAPL",130.78
14593,20090527,"AAPL",133.05
14593,20090528,"AAPL",135.07001
14593,20090529,"AAPL",135.81
14593,20090601,"AAPL",139.35001
14593,20090602,"AAPL",139.49001
14593,20090603,"AAPL",140.95
14593,20090604,"AAPL",143.74001
14593,20090605,"AAPL",144.67
14593,20090608,"AAPL",143.85001
14593,20090609,"AAPL",142.72
14593,20090610,"AAPL",140.25
14593,20090611,"AAPL",139.95
14593,20090612,"AAPL",136.97
14593,20090615,"AAPL",136.09
14593,20090616,"AAPL",136.35001
14593,20090617,"AAPL",135.58
14593,20090618,"AAPL",135.88
14593,20090619,"AAPL",139.48
14593,20090622,"AAPL",137.37
14593,20090623,"AAPL",134.00999
14593,20090624,"AAPL",136.22
14593,20090625,"AAPL",139.86
14593,20090626,"AAPL",142.44
14593,20090629,"AAPL",141.97
14593,20090630,"AAPL",142.42999
14593,20090701,"AAPL",142.83
14593,20090702,"AAPL",140.02
14593,20090706,"AAPL",138.61
14593,20090707,"AAPL",135.39999
14593,20090708,"AAPL",137.22
14593,20090709,"AAPL",136.36
14593,20090710,"AAPL",138.52
14593,20090713,"AAPL",142.34
14593,20090714,"AAPL",142.27
14593,20090715,"AAPL",146.88
14593,20090716,"AAPL",147.52
14593,20090717,"AAPL",151.75
14593,20090720,"AAPL",152.909
14593,20090721,"AAPL",151.50999
14593,20090722,"AAPL",156.74001
14593,20090723,"AAPL",157.82001
14593,20090724,"AAPL",159.98599
14593,20090727,"AAPL",160.10001
14593,20090728,"AAPL",160
14593,20090729,"AAPL",160.03
14593,20090730,"AAPL",162.78999
14593,20090731,"AAPL",163.39
14593,20090803,"AAPL",166.42999
14593,20090804,"AAPL",165.55
14593,20090805,"AAPL",165.11
14593,20090806,"AAPL",163.91
14593,20090807,"AAPL",165.50999
14593,20090810,"AAPL",164.72
14593,20090811,"AAPL",162.83
14593,20090812,"AAPL",165.31
14593,20090813,"AAPL",168.42
14593,20090814,"AAPL",166.78
14593,20090817,"AAPL",159.59
14593,20090818,"AAPL",164
14593,20090819,"AAPL",164.60001
14593,20090820,"AAPL",166.33
14593,20090821,"AAPL",169.22
14593,20090824,"AAPL",169.06
14593,20090825,"AAPL",169.39999
14593,20090826,"AAPL",167.41
14593,20090827,"AAPL",169.45
14593,20090828,"AAPL",170.05
14593,20090831,"AAPL",168.21001
14593,20090901,"AAPL",165.298
14593,20090902,"AAPL",165.17999
14593,20090903,"AAPL",166.55
14593,20090904,"AAPL",170.31
14593,20090908,"AAPL",172.92999
14593,20090909,"AAPL",171.14
14593,20090910,"AAPL",172.56
14593,20090911,"AAPL",172.16
14593,20090914,"AAPL",173.72
14593,20090915,"AAPL",175.16
14593,20090916,"AAPL",181.87
14593,20090917,"AAPL",184.55
14593,20090918,"AAPL",185.02
14593,20090921,"AAPL",184.02
14593,20090922,"AAPL",184.48
14593,20090923,"AAPL",185.5
14593,20090924,"AAPL",183.82001
14593,20090925,"AAPL",182.37
14593,20090928,"AAPL",186.1519
14593,20090929,"AAPL",185.38
14593,20090930,"AAPL",185.35001
14593,20091001,"AAPL",180.85989
14593,20091002,"AAPL",184.89999
14593,20091005,"AAPL",186.024
14593,20091006,"AAPL",190.00999
14593,20091007,"AAPL",190.25
14593,20091008,"AAPL",189.27
14593,20091009,"AAPL",190.47
14593,20091012,"AAPL",190.81
14593,20091013,"AAPL",190.02
14593,20091014,"AAPL",191.28999
14593,20091015,"AAPL",190.56
14593,20091016,"AAPL",188.05
14593,20091019,"AAPL",189.86
14593,20091020,"AAPL",198.75999
14593,20091021,"AAPL",204.92
14593,20091022,"AAPL",205.2
14593,20091023,"AAPL",203.94
14593,20091026,"AAPL",202.48
14593,20091027,"AAPL",197.37
14593,20091028,"AAPL",192.39999
14593,20091029,"AAPL",196.35001
14593,20091030,"AAPL",188.5
14593,20091102,"AAPL",189.31
14593,20091103,"AAPL",188.75
14593,20091104,"AAPL",190.81
14593,20091105,"AAPL",194.03011
14593,20091106,"AAPL",194.34
14593,20091109,"AAPL",201.46001
14593,20091110,"AAPL",202.98
14593,20091111,"AAPL",203.25
14593,20091112,"AAPL",201.99001
14593,20091113,"AAPL",204.45
14593,20091116,"AAPL",206.63
14593,20091117,"AAPL",207
14593,20091118,"AAPL",205.96001
14593,20091119,"AAPL",200.50999
14593,20091120,"AAPL",199.92
14593,20091123,"AAPL",205.88
14593,20091124,"AAPL",204.44
14593,20091125,"AAPL",204.19
14593,20091127,"AAPL",200.59
14593,20091130,"AAPL",199.91
14593,20091201,"AAPL",196.97
14593,20091202,"AAPL",196.23
14593,20091203,"AAPL",196.48
14593,20091204,"AAPL",193.32001
14593,20091207,"AAPL",188.95
14593,20091208,"AAPL",189.87
14593,20091209,"AAPL",197.8
14593,20091210,"AAPL",196.42999
14593,20091211,"AAPL",194.67
14593,20091214,"AAPL",196.98
14593,20091215,"AAPL",194.17
14593,20091216,"AAPL",195.03
14593,20091217,"AAPL",191.86
14593,20091218,"AAPL",195.42999
14593,20091221,"AAPL",198.23
14593,20091222,"AAPL",200.36
14593,20091223,"AAPL",202.10001
14593,20091224,"AAPL",209.03999
14593,20091228,"AAPL",211.61
14593,20091229,"AAPL",209.10001
14593,20091230,"AAPL",211.64
14593,20091231,"AAPL",210.73199
14593,20100104,"AAPL",214.00999
14593,20100105,"AAPL",214.38
14593,20100106,"AAPL",210.97
14593,20100107,"AAPL",210.58
14593,20100108,"AAPL",211.98
14593,20100111,"AAPL",210.11
14593,20100112,"AAPL",207.72
14593,20100113,"AAPL",210.64999
14593,20100114,"AAPL",209.42999
14593,20100115,"AAPL",205.92999
14593,20100119,"AAPL",215.03999
14593,20100120,"AAPL",211.72501
14593,20100121,"AAPL",208.07201
14593,20100122,"AAPL",197.75
14593,20100125,"AAPL",203.075
14593,20100126,"AAPL",205.94
14593,20100127,"AAPL",207.884
14593,20100128,"AAPL",199.28999
14593,20100129,"AAPL",192.063
14593,20100201,"AAPL",194.73
14593,20100202,"AAPL",195.86
14593,20100203,"AAPL",199.23
14593,20100204,"AAPL",192.05
14593,20100205,"AAPL",195.46001
14593,20100208,"AAPL",194.12
14593,20100209,"AAPL",196.19
14593,20100210,"AAPL",195.116
14593,20100211,"AAPL",198.67
14593,20100212,"AAPL",200.38
14593,20100216,"AAPL",203.39999
14593,20100217,"AAPL",202.55
14593,20100218,"AAPL",202.92799
14593,20100219,"AAPL",201.67
14593,20100222,"AAPL",200.416
14593,20100223,"AAPL",197.05901
14593,20100224,"AAPL",200.65601
14593,20100225,"AAPL",202
14593,20100226,"AAPL",204.62
14593,20100301,"AAPL",208.99001
14593,20100302,"AAPL",208.85001
14593,20100303,"AAPL",209.33
14593,20100304,"AAPL",210.71001
14593,20100305,"AAPL",218.95
14593,20100308,"AAPL",219.08
14593,20100309,"AAPL",223.02
14593,20100310,"AAPL",224.84
14593,20100311,"AAPL",225.5
14593,20100312,"AAPL",226.60001
14593,20100315,"AAPL",223.84
14593,20100316,"AAPL",224.45
14593,20100317,"AAPL",224.12
14593,20100318,"AAPL",224.64999
14593,20100319,"AAPL",222.24989
14593,20100322,"AAPL",224.75
14593,20100323,"AAPL",228.36
14593,20100324,"AAPL",229.37
14593,20100325,"AAPL",226.64999
14593,20100326,"AAPL",230.89999
14593,20100329,"AAPL",232.39
14593,20100330,"AAPL",235.845
14593,20100331,"AAPL",235
14593,20100401,"AAPL",235.97
14593,20100405,"AAPL",238.49001
14593,20100406,"AAPL",239.53999
14593,20100407,"AAPL",240.60001
14593,20100408,"AAPL",239.95
14593,20100409,"AAPL",241.78999
14593,20100412,"AAPL",242.28999
14593,20100413,"AAPL",242.42999
14593,20100414,"AAPL",245.69
14593,20100415,"AAPL",248.92
14593,20100416,"AAPL",247.39999
14593,20100419,"AAPL",247.07001
14593,20100420,"AAPL",244.59
14593,20100421,"AAPL",259.22
14593,20100422,"AAPL",266.46951
14593,20100423,"AAPL",270.82999
14593,20100426,"AAPL",269.5
14593,20100427,"AAPL",262.04001
14593,20100428,"AAPL",261.60001
14593,20100429,"AAPL",268.64001
14593,20100430,"AAPL",261.09
14593,20100503,"AAPL",266.35001
14593,20100504,"AAPL",258.67999
14593,20100505,"AAPL",255.985
14593,20100506,"AAPL",246.25
14593,20100507,"AAPL",235.86
14593,20100510,"AAPL",253.99001
14593,20100511,"AAPL",256.51999
14593,20100512,"AAPL",262.09
14593,20100513,"AAPL",258.35999
14593,20100514,"AAPL",253.82001
14593,20100517,"AAPL",254.22
14593,20100518,"AAPL",252.36
14593,20100519,"AAPL",248.34
14593,20100520,"AAPL",237.75999
14593,20100521,"AAPL",242.32001
14593,20100524,"AAPL",246.75999
14593,20100525,"AAPL",245.22
14593,20100526,"AAPL",244.10899
14593,20100527,"AAPL",253.35001
14593,20100528,"AAPL",256.88
14593,20100601,"AAPL",260.82999
14593,20100602,"AAPL",263.95001
14593,20100603,"AAPL",263.12
14593,20100604,"AAPL",255.965
14593,20100607,"AAPL",250.94
14593,20100608,"AAPL",249.33
14593,20100609,"AAPL",243.2
14593,20100610,"AAPL",250.50999
14593,20100611,"AAPL",253.50999
14593,20100614,"AAPL",254.28
14593,20100615,"AAPL",259.69
14593,20100616,"AAPL",267.25
14593,20100617,"AAPL",271.87
14593,20100618,"AAPL",274.07401
14593,20100621,"AAPL",270.17001
14593,20100622,"AAPL",273.85001
14593,20100623,"AAPL",270.97
14593,20100624,"AAPL",269
14593,20100625,"AAPL",266.70001
14593,20100628,"AAPL",268.29999
14593,20100629,"AAPL",256.17001
14593,20100630,"AAPL",251.53
14593,20100701,"AAPL",248.48
14593,20100702,"AAPL",246.94
14593,20100706,"AAPL",248.63
14593,20100707,"AAPL",258.66501
14593,20100708,"AAPL",258.09
14593,20100709,"AAPL",259.62
14593,20100712,"AAPL",257.285
14593,20100713,"AAPL",251.798
14593,20100714,"AAPL",252.72701
14593,20100715,"AAPL",251.45
14593,20100716,"AAPL",249.89999
14593,20100719,"AAPL",245.58
14593,20100720,"AAPL",251.89
14593,20100721,"AAPL",254.24001
14593,20100722,"AAPL",259.02399
14593,20100723,"AAPL",259.94
14593,20100726,"AAPL",259.28
14593,20100727,"AAPL",264.07999
14593,20100728,"AAPL",260.95999
14593,20100729,"AAPL",258.10999
14593,20100730,"AAPL",257.25
14593,20100802,"AAPL",261.85001
14593,20100803,"AAPL",261.92999
14593,20100804,"AAPL",262.98001
14593,20100805,"AAPL",261.70001
14593,20100806,"AAPL",260.091
14593,20100809,"AAPL",261.75
14593,20100810,"AAPL",259.41
14593,20100811,"AAPL",250.19
14593,20100812,"AAPL",251.78999
14593,20100813,"AAPL",249.10001
14593,20100816,"AAPL",247.64
14593,20100817,"AAPL",251.97
14593,20100818,"AAPL",253.07001
14593,20100819,"AAPL",249.88
14593,20100820,"AAPL",249.64
14593,20100823,"AAPL",245.8
14593,20100824,"AAPL",239.92999
14593,20100825,"AAPL",242.89
14593,20100826,"AAPL",240.28
14593,20100827,"AAPL",241.62
14593,20100830,"AAPL",242.5
14593,20100831,"AAPL",243.10001
14593,20100901,"AAPL",250.33
14593,20100902,"AAPL",252.17
14593,20100903,"AAPL",258.76999
14593,20100907,"AAPL",257.81
14593,20100908,"AAPL",262.92001
14593,20100909,"AAPL",263.07001
14593,20100910,"AAPL",263.41
14593,20100913,"AAPL",267.04001
14593,20100914,"AAPL",268.06
14593,20100915,"AAPL",270.22
14593,20100916,"AAPL",276.57001
14593,20100917,"AAPL",275.37
14593,20100920,"AAPL",283.23001
14593,20100921,"AAPL",283.76999
14593,20100922,"AAPL",287.75
14593,20100923,"AAPL",288.92001
14593,20100924,"AAPL",292.32001
14593,20100927,"AAPL",291.164
14593,20100928,"AAPL",286.85999
14593,20100929,"AAPL",287.37
14593,20100930,"AAPL",283.75
14593,20101001,"AAPL",282.51999
14593,20101004,"AAPL",278.64001
14593,20101005,"AAPL",288.94
14593,20101006,"AAPL",289.19
14593,20101007,"AAPL",289.22
14593,20101008,"AAPL",294.07001
14593,20101011,"AAPL",295.35999
14593,20101012,"AAPL",298.54001
14593,20101013,"AAPL",300.14001
14593,20101014,"AAPL",302.31
14593,20101015,"AAPL",314.73999
14593,20101018,"AAPL",318
14593,20101019,"AAPL",309.48999
14593,20101020,"AAPL",310.53
14593,20101021,"AAPL",309.51999
14593,20101022,"AAPL",307.47
14593,20101025,"AAPL",308.84
14593,20101026,"AAPL",308.04999
14593,20101027,"AAPL",307.82999
14593,20101028,"AAPL",305.23999
